ds,y
02/20/2023 20:00,0.6933938495
02/20/2023 20:10,0.6933938495
02/20/2023 20:20,0.7000399464
02/20/2023 20:30,0.7084272383
02/20/2023 20:40,0.6983701969
02/20/2023 20:50,0.7065802930
02/20/2023 21:00,0.7071542871
02/20/2023 21:10,0.7071542871
02/20/2023 21:20,0.7070153324
02/20/2023 21:30,0.7068700023
02/20/2023 21:40,0.7052251815
02/20/2023 21:50,0.7052251815
02/20/2023 22:00,0.7035048492
02/20/2023 22:10,0.6999057630
02/20/2023 22:20,0.7002239691
02/20/2023 22:30,0.6999865805
02/20/2023 22:40,0.6946285436
02/20/2023 22:50,0.6967088310
02/20/2023 23:00,0.6964836993
02/20/2023 23:10,0.6985648152
02/20/2023 23:20,0.6976562996
02/20/2023 23:30,0.6962755295
02/20/2023 23:40,0.6983455834
02/20/2023 23:50,0.6950164418
02/21/2023 00:00,0.6926455341
02/21/2023 00:10,0.6973529502
02/21/2023 00:20,0.6919428692
02/21/2023 00:30,0.6893200387
02/21/2023 00:40,0.6910327650
02/21/2023 00:50,0.6854434971
02/21/2023 01:00,0.6812664604
02/21/2023 01:10,0.6812664604
02/21/2023 01:20,0.6859369056
02/21/2023 01:30,0.6803468441
02/21/2023 01:40,0.6841699578
02/21/2023 01:50,0.6855801790
02/21/2023 02:00,0.6836146346
02/21/2023 02:10,0.6871966544
02/21/2023 02:20,0.6824762881
02/21/2023 02:30,0.6813657231
02/21/2023 02:40,0.6805547397
02/21/2023 02:50,0.6878920560
02/21/2023 03:00,0.6878920560
02/21/2023 03:10,0.6882744392
02/21/2023 03:20,0.6857997435
02/21/2023 03:30,0.6917543542
02/21/2023 03:40,0.6962197054
02/21/2023 03:50,0.6877182759
02/21/2023 04:00,0.6877182759
02/21/2023 04:10,0.6852708887
02/21/2023 04:20,0.6908925667
02/21/2023 04:30,0.6847725479
02/21/2023 04:40,0.6849904634
02/21/2023 04:50,0.6902275158
02/21/2023 05:00,0.6852728353
02/21/2023 05:10,0.6876786999
02/21/2023 05:20,0.6910471595
02/21/2023 05:30,0.6923470687
02/21/2023 05:40,0.6880368169
02/21/2023 05:50,0.6880368169
02/21/2023 06:00,0.6816115045
02/21/2023 06:10,0.6851271875
02/21/2023 06:20,0.6746368745
02/21/2023 06:30,0.6746368745
02/21/2023 06:40,0.6777294393
02/21/2023 06:50,0.6550718994
02/21/2023 07:00,0.6570496310
02/21/2023 07:10,0.6537315236
02/21/2023 07:20,0.6553877871
02/21/2023 07:30,0.6553435750
02/21/2023 07:40,0.6565011747
02/21/2023 07:50,0.6557751744
02/21/2023 08:00,0.6559432838
02/21/2023 08:10,0.6566874477
02/21/2023 08:20,0.6566639824
02/21/2023 08:30,0.6588383128
02/21/2023 08:40,0.6588383128
02/21/2023 08:50,0.6603682893
02/21/2023 09:00,0.6653348874
02/21/2023 09:10,0.6594364829
02/21/2023 09:20,0.6589496209
02/21/2023 09:30,0.6546473922
02/21/2023 09:40,0.6637042935
02/21/2023 09:50,0.6637042935
02/21/2023 10:00,0.6644995996
02/21/2023 10:10,0.6588085547
02/21/2023 10:20,0.6585960635
02/21/2023 10:30,0.6628435709
02/21/2023 10:40,0.6628435709
02/21/2023 10:50,0.6665317282
02/21/2023 11:00,0.6648023034
02/21/2023 11:10,0.6648023034
02/21/2023 11:20,0.6609490925
02/21/2023 11:30,0.6606258600
02/21/2023 11:40,0.6618239685
02/21/2023 11:50,0.6604942842
02/21/2023 12:00,0.6590794965
02/21/2023 12:10,0.6590184149
02/21/2023 12:20,0.6630096549
02/21/2023 12:30,0.6523753612
02/21/2023 12:40,0.6523753612
02/21/2023 12:50,0.6472603464
02/21/2023 13:00,0.6457495232
02/21/2023 13:10,0.6425973514
02/21/2023 13:20,0.6421633265
02/21/2023 13:30,0.6540981294
02/21/2023 13:40,0.6540981294
02/21/2023 13:50,0.6497213486
02/21/2023 14:00,0.6497213486
02/21/2023 14:10,0.6558816921
02/21/2023 14:20,0.6570723711
02/21/2023 14:30,0.6507647815
02/21/2023 14:40,0.6507647815
02/21/2023 14:50,0.6439815621
02/21/2023 15:00,0.6439815621
02/21/2023 15:10,0.6418740883
02/21/2023 15:20,0.6426280306
02/21/2023 15:30,0.6439576287
02/21/2023 15:40,0.6432678432
02/21/2023 15:50,0.6494283214
02/21/2023 16:00,0.6436603295
02/21/2023 16:10,0.6442158290
02/21/2023 16:20,0.6450619995
02/21/2023 16:30,0.6468907858
02/21/2023 16:40,0.6406841461
02/21/2023 16:50,0.6406841461
02/21/2023 17:00,0.6333885350
02/21/2023 17:10,0.6333885350
02/21/2023 17:20,0.6282465144
02/21/2023 17:30,0.6209530042
02/21/2023 17:40,0.6209530042
02/21/2023 17:50,0.6204265547
02/21/2023 18:00,0.6243950427
02/21/2023 18:10,0.6265173218
02/21/2023 18:20,0.6225165150
02/21/2023 18:30,0.6179033339
02/21/2023 18:40,0.6129682419
02/21/2023 18:50,0.6119545281
02/21/2023 19:00,0.6090210585
02/21/2023 19:10,0.6121456724
02/21/2023 19:20,0.6121456724
02/21/2023 19:30,0.6154260467
02/21/2023 19:40,0.6170430771
02/21/2023 19:50,0.6080557982
02/21/2023 20:00,0.6035624980
02/21/2023 20:10,0.6043810540
02/21/2023 20:20,0.6046482243
02/21/2023 20:30,0.6021405075
02/21/2023 20:40,0.6000841947
02/21/2023 20:50,0.6008715189
02/21/2023 21:00,0.6004665318
02/21/2023 21:10,0.6005115341
02/21/2023 21:20,0.6031920630
02/21/2023 21:30,0.6053243763
02/21/2023 21:40,0.6049300641
02/21/2023 21:50,0.6070193263
02/21/2023 22:00,0.6184339384
02/21/2023 22:10,0.6184339384
02/21/2023 22:20,0.6197185185
02/21/2023 22:30,0.6167950552
02/21/2023 22:40,0.6228478964
02/21/2023 22:50,0.6198854080
02/21/2023 23:00,0.6180975958
02/21/2023 23:10,0.6201448772
02/21/2023 23:20,0.6147063234
02/21/2023 23:30,0.6152479249
02/21/2023 23:40,0.6159546998
02/21/2023 23:50,0.6208392440
02/22/2023 00:00,0.6153780803
02/22/2023 00:10,0.6197865421
02/22/2023 00:20,0.6197820875
02/22/2023 00:30,0.6176022221
02/22/2023 00:40,0.6176266457
02/22/2023 00:50,0.6200016423
02/22/2023 01:00,0.6162582594
02/22/2023 01:10,0.6108942981
02/22/2023 01:20,0.6169467672
02/22/2023 01:30,0.6193479927
02/22/2023 01:40,0.6192175975
02/22/2023 01:50,0.6218499100
02/22/2023 02:00,0.6511392812
02/22/2023 02:10,0.6488479343
02/22/2023 02:20,0.6592991676
02/22/2023 02:30,0.6592991676
02/22/2023 02:40,0.6584803277
02/22/2023 02:50,0.6636332724
02/22/2023 03:00,0.6651946927
02/22/2023 03:10,0.6631580662
02/22/2023 03:20,0.6632179744
02/22/2023 03:30,0.6625046682
02/22/2023 03:40,0.6618037142
02/22/2023 03:50,0.6608863872
02/22/2023 04:00,0.6622526168
02/22/2023 04:10,0.6630429427
02/22/2023 04:20,0.6589132471
02/22/2023 04:30,0.6629789182
02/22/2023 04:40,0.6629789182
02/22/2023 04:50,0.6635427697
02/22/2023 05:00,0.6632981860
02/22/2023 05:10,0.6628628539
02/22/2023 05:20,0.6574115800
02/22/2023 05:30,0.6549540359
02/22/2023 05:40,0.6541735905
02/22/2023 05:50,0.6531134326
02/22/2023 06:00,0.6427088827
02/22/2023 06:10,0.6427088827
02/22/2023 06:20,0.6368061020
02/22/2023 06:30,0.6368061020
02/22/2023 06:40,0.6357240837
02/22/2023 06:50,0.6391689427
02/22/2023 07:00,0.6391689427
02/22/2023 07:10,0.6400699624
02/22/2023 07:20,0.6481024710
02/22/2023 07:30,0.6486531971
02/22/2023 07:40,0.6486531971
02/22/2023 07:50,0.6477492254
02/22/2023 08:00,0.6455259845
02/22/2023 08:10,0.6455259845
02/22/2023 08:20,0.6486026311
02/22/2023 08:30,0.6434610919
02/22/2023 08:40,0.6455629309
02/22/2023 08:50,0.6498641584
02/22/2023 09:00,0.6498641584
02/22/2023 09:10,0.6499821827
02/22/2023 09:20,0.6491162634
02/22/2023 09:30,0.6473878372
02/22/2023 09:40,0.6477200376
02/22/2023 09:50,0.6423402928
02/22/2023 10:00,0.6436242111
02/22/2023 10:10,0.6392445773
02/22/2023 10:20,0.6343572857
02/22/2023 10:30,0.6333604312
02/22/2023 10:40,0.6307904604
02/22/2023 10:50,0.6307904604
02/22/2023 11:00,0.6262095800
02/22/2023 11:10,0.6270237427
02/22/2023 11:20,0.6151163827
02/22/2023 11:30,0.6151163827
02/22/2023 11:40,0.6145581801
02/22/2023 11:50,0.6133146652
02/22/2023 12:00,0.6157478668
02/22/2023 12:10,0.6150511156
02/22/2023 12:20,0.6144736130
02/22/2023 12:30,0.6182730667
02/22/2023 12:40,0.6158159561
02/22/2023 12:50,0.6136069688
02/22/2023 13:00,0.6166614433
02/22/2023 13:10,0.6171406956
02/22/2023 13:20,0.6160225064
02/22/2023 13:30,0.6155304328
02/22/2023 13:40,0.6124946060
02/22/2023 13:50,0.6157149732
02/22/2023 14:00,0.6156058257
02/22/2023 14:10,0.6141120328
02/22/2023 14:20,0.6153050116
02/22/2023 14:30,0.6086614778
02/22/2023 14:40,0.6086614778
02/22/2023 14:50,0.6099541626
02/22/2023 15:00,0.6126945179
02/22/2023 15:10,0.6141910006
02/22/2023 15:20,0.6164602461
02/22/2023 15:30,0.6156159697
02/22/2023 15:40,0.6145064700
02/22/2023 15:50,0.6163000899
02/22/2023 16:00,0.6210076360
02/22/2023 16:10,0.6204739486
02/22/2023 16:20,0.6119763517
02/22/2023 16:30,0.6095269541
02/22/2023 16:40,0.6095269541
02/22/2023 16:50,0.6137934004
02/22/2023 17:00,0.6147212095
02/22/2023 17:10,0.6145895164
02/22/2023 17:20,0.6133051823
02/22/2023 17:30,0.6145740413
02/22/2023 17:40,0.6140374957
02/22/2023 17:50,0.6161542323
02/22/2023 18:00,0.6138441673
02/22/2023 18:10,0.6139260110
02/22/2023 18:20,0.6163239649
02/22/2023 18:30,0.6158926741
02/22/2023 18:40,0.6147777502
02/22/2023 18:50,0.6119507787
02/22/2023 19:00,0.6168864407
02/22/2023 19:10,0.6222459556
02/22/2023 19:20,0.6218626954
02/22/2023 19:30,0.6160045597
02/22/2023 19:40,0.6168320318
02/22/2023 19:50,0.6177649019
02/22/2023 20:00,0.6177649019
02/22/2023 20:10,0.6185930212
02/22/2023 20:20,0.6195564631
02/22/2023 20:30,0.6324294253
02/22/2023 20:40,0.6224901773
02/22/2023 20:50,0.6241149649
02/22/2023 21:00,0.6241149649
02/22/2023 21:10,0.6278254612
02/22/2023 21:20,0.6278254612
02/22/2023 21:30,0.6285610461
02/22/2023 21:40,0.6292576522
02/22/2023 21:50,0.6248157432
02/22/2023 22:00,0.6238885141
02/22/2023 22:10,0.6197000922
02/22/2023 22:20,0.6220427675
02/22/2023 22:30,0.6281802112
02/22/2023 22:40,0.6194693180
02/22/2023 22:50,0.6194693180
02/22/2023 23:00,0.6173853874
02/22/2023 23:10,0.5874361283
02/22/2023 23:20,0.5848202227
02/22/2023 23:30,0.5801325255
02/22/2023 23:40,0.5823343039
02/22/2023 23:50,0.5844187672
02/23/2023 00:00,0.5811753182
02/23/2023 00:10,0.5811753182
02/23/2023 00:20,0.5765093900
02/23/2023 00:30,0.5767991683
02/23/2023 00:40,0.5808227863
02/23/2023 00:50,0.5788157005
02/23/2023 01:00,0.5801388109
02/23/2023 01:10,0.5794664325
02/23/2023 01:20,0.5812902075
02/23/2023 01:30,0.5807024156
02/23/2023 01:40,0.5821378959
02/23/2023 01:50,0.5801931364
02/23/2023 02:00,0.5746269668
02/23/2023 02:10,0.5746269668
02/23/2023 02:20,0.5777607925
02/23/2023 02:30,0.5826074797
02/23/2023 02:40,0.5808911831
02/23/2023 02:50,0.5772230054
02/23/2023 03:00,0.5816771454
02/23/2023 03:10,0.5897279971
02/23/2023 03:20,0.5999078505
02/23/2023 03:30,0.5985560079
02/23/2023 03:40,0.6049510094
02/23/2023 03:50,0.5965075474
02/23/2023 04:00,0.6041158068
02/23/2023 04:10,0.6045183289
02/23/2023 04:20,0.6045183289
02/23/2023 04:30,0.6069936241
02/23/2023 04:40,0.6014435200
02/23/2023 04:50,0.6023143826
02/23/2023 05:00,0.6036876398
02/23/2023 05:10,0.6036876398
02/23/2023 05:20,0.6029130822
02/23/2023 05:30,0.6027207690
02/23/2023 05:40,0.6027207690
02/23/2023 05:50,0.6072451249
02/23/2023 06:00,0.6027160185
02/23/2023 06:10,0.6078505535
02/23/2023 06:20,0.6036817440
02/23/2023 06:30,0.6060777426
02/23/2023 06:40,0.6096593592
02/23/2023 06:50,0.6058006423
02/23/2023 07:00,0.6113828776
02/23/2023 07:10,0.6108036644
02/23/2023 07:20,0.6126233494
02/23/2023 07:30,0.6097482698
02/23/2023 07:40,0.6141186032
02/23/2023 07:50,0.6097103657
02/23/2023 08:00,0.6106209378
02/23/2023 08:10,0.6135918929
02/23/2023 08:20,0.6107827894
02/23/2023 08:30,0.6147580181
02/23/2023 08:40,0.6093998649
02/23/2023 08:50,0.6145008566
02/23/2023 09:00,0.6154617763
02/23/2023 09:10,0.6118486693
02/23/2023 09:20,0.6116805509
02/23/2023 09:30,0.6149729167
02/23/2023 09:40,0.6156225295
02/23/2023 09:50,0.6137897371
02/23/2023 10:00,0.6094244306
02/23/2023 10:10,0.6083036234
02/23/2023 10:20,0.6072755071
02/23/2023 10:30,0.6136195417
02/23/2023 10:40,0.6224228164
02/23/2023 10:50,0.6224228164
02/23/2023 11:00,0.6222485284
02/23/2023 11:10,0.6249893571
02/23/2023 11:20,0.6288789043
02/23/2023 11:30,0.6239051391
02/23/2023 11:40,0.6267592726
02/23/2023 11:50,0.6226355555
02/23/2023 12:00,0.6248051089
02/23/2023 12:10,0.6424252870
02/23/2023 12:20,0.6419014081
02/23/2023 12:30,0.6464735131
02/23/2023 12:40,0.6403059670
02/23/2023 12:50,0.6414513997
02/23/2023 13:00,0.6423148999
02/23/2023 13:10,0.6423964337
02/23/2023 13:20,0.6430442574
02/23/2023 13:30,0.6387076492
02/23/2023 13:40,0.6411843636
02/23/2023 13:50,0.6391299600
02/23/2023 14:00,0.6352742217
02/23/2023 14:10,0.6359506959
02/23/2023 14:20,0.6364504001
02/23/2023 14:30,0.6403999602
02/23/2023 14:40,0.6332629744
02/23/2023 14:50,0.6332629744
02/23/2023 15:00,0.6356555455
02/23/2023 15:10,0.6337179377
02/23/2023 15:20,0.6367929811
02/23/2023 15:30,0.6385801623
02/23/2023 15:40,0.6406140754
02/23/2023 15:50,0.6415599278
02/23/2023 16:00,0.6337803574
02/23/2023 16:10,0.6344219167
02/23/2023 16:20,0.6344219167
02/23/2023 16:30,0.6334348691
02/23/2023 16:40,0.6362441691
02/23/2023 16:50,0.6399222524
02/23/2023 17:00,0.6399222524
02/23/2023 17:10,0.6400186975
02/23/2023 17:20,0.6401136212
02/23/2023 17:30,0.6365545227
02/23/2023 17:40,0.6319355055
02/23/2023 17:50,0.6324424463
02/23/2023 18:00,0.6356533897
02/23/2023 18:10,0.6365156254
02/23/2023 18:20,0.6400485954
02/23/2023 18:30,0.6367760732
02/23/2023 18:40,0.6363980725
02/23/2023 18:50,0.6406491668
02/23/2023 19:00,0.6409597106
02/23/2023 19:10,0.6385655245
02/23/2023 19:20,0.6370909290
02/23/2023 19:30,0.6253543530
02/23/2023 19:40,0.6253543530
02/23/2023 19:50,0.6234437406
02/23/2023 20:00,0.6212646171
02/23/2023 20:10,0.6182581897
02/23/2023 20:20,0.6215433533
02/23/2023 20:30,0.6258833056
02/23/2023 20:40,0.6276864712
02/23/2023 20:50,0.6278756279
02/23/2023 21:00,0.6304016499
02/23/2023 21:10,0.6283290667
02/23/2023 21:20,0.6346199934
02/23/2023 21:30,0.6346199934
02/23/2023 21:40,0.6344760874
02/23/2023 21:50,0.6344352533
02/23/2023 22:00,0.6320609317
02/23/2023 22:10,0.6322529612
02/23/2023 22:20,0.6434578382
02/23/2023 22:30,0.6434578382
02/23/2023 22:40,0.6433093949
02/23/2023 22:50,0.6433453420
02/23/2023 23:00,0.6415826229
02/23/2023 23:10,0.6409408264
02/23/2023 23:20,0.6420988039
02/23/2023 23:30,0.6369375342
02/23/2023 23:40,0.6429990632
02/23/2023 23:50,0.6465384522
02/24/2023 00:00,0.6464346285
02/24/2023 00:10,0.6439500305
02/24/2023 00:20,0.6447185721
02/24/2023 00:30,0.6435673180
02/24/2023 00:40,0.6435071681
02/24/2023 00:50,0.6427180768
02/24/2023 01:00,0.6427180768
02/24/2023 01:10,0.6400577570
02/24/2023 01:20,0.6400577570
02/24/2023 01:30,0.6402664707
02/24/2023 01:40,0.6449133895
02/24/2023 01:50,0.6437916304
02/24/2023 02:00,0.6393027850
02/24/2023 02:10,0.6393027850
02/24/2023 02:20,0.6330830916
02/24/2023 02:30,0.6366137991
02/24/2023 02:40,0.6366137991
02/24/2023 02:50,0.6263322969
02/24/2023 03:00,0.6263322969
02/24/2023 03:10,0.6323861124
02/24/2023 03:20,0.6358670537
02/24/2023 03:30,0.6358670537
02/24/2023 03:40,0.6353529960
02/24/2023 03:50,0.6364120123
02/24/2023 04:00,0.6399002785
02/24/2023 04:10,0.6363010708
02/24/2023 04:20,0.6369444823
02/24/2023 04:30,0.6354575708
02/24/2023 04:40,0.6362956276
02/24/2023 04:50,0.6342328111
02/24/2023 05:00,0.6403804575
02/24/2023 05:10,0.6369778666
02/24/2023 05:20,0.6337150529
02/24/2023 05:30,0.6365302120
02/24/2023 05:40,0.6337595663
02/24/2023 05:50,0.6300282459
02/24/2023 06:00,0.6285952212
02/24/2023 06:10,0.6290492844
02/24/2023 06:20,0.6268494471
02/24/2023 06:30,0.6320432583
02/24/2023 06:40,0.6249782075
02/24/2023 06:50,0.6249782075
02/24/2023 07:00,0.6297671958
02/24/2023 07:10,0.6275521883
02/24/2023 07:20,0.6269645635
02/24/2023 07:30,0.6310010632
02/24/2023 07:40,0.6278468741
02/24/2023 07:50,0.6322625712
02/24/2023 08:00,0.6263582973
02/24/2023 08:10,0.6254951529
02/24/2023 08:20,0.6316618614
02/24/2023 08:30,0.6273238385
02/24/2023 08:40,0.6273660733
02/24/2023 08:50,0.6255482013
02/24/2023 09:00,0.6300177664
02/24/2023 09:10,0.6300177664
02/24/2023 09:20,0.6316065225
02/24/2023 09:30,0.6343365670
02/24/2023 09:40,0.6326990049
02/24/2023 09:50,0.6327773226
02/24/2023 10:00,0.6346074949
02/24/2023 10:10,0.6326593540
02/24/2023 10:20,0.6326593540
02/24/2023 10:30,0.6327986230
02/24/2023 10:40,0.6275316436
02/24/2023 10:50,0.6318287027
02/24/2023 11:00,0.6297007670
02/24/2023 11:10,0.6240305630
02/24/2023 11:20,0.6301919484
02/24/2023 11:30,0.6301919484
02/24/2023 11:40,0.6293438816
02/24/2023 11:50,0.6306498887
02/24/2023 12:00,0.6299846553
02/24/2023 12:10,0.6253917049
02/24/2023 12:20,0.6304222481
02/24/2023 12:30,0.6252116481
02/24/2023 12:40,0.6249214254
02/24/2023 12:50,0.6302331689
02/24/2023 13:00,0.6293823641
02/24/2023 13:10,0.6281283380
02/24/2023 13:20,0.6284280155
02/24/2023 13:30,0.6284003225
02/24/2023 13:40,0.6280580875
02/24/2023 13:50,0.6279278766
02/24/2023 14:00,0.6253128136
02/24/2023 14:10,0.6304957126
02/24/2023 14:20,0.6299460385
02/24/2023 14:30,0.6305740211
02/24/2023 14:40,0.6293582278
02/24/2023 14:50,0.6239332006
02/24/2023 15:00,0.6249214850
02/24/2023 15:10,0.6303358013
02/24/2023 15:20,0.6286127999
02/24/2023 15:30,0.6268456436
02/24/2023 15:40,0.6295405975
02/24/2023 15:50,0.6282683640
02/24/2023 16:00,0.6259346386
02/24/2023 16:10,0.6293216227
02/24/2023 16:20,0.6281120052
02/24/2023 16:30,0.6235810780
02/24/2023 16:40,0.6247759916
02/24/2023 16:50,0.6300179332
02/24/2023 17:00,0.6301949796
02/24/2023 17:10,0.6263724538
02/24/2023 17:20,0.6266643068
02/24/2023 17:30,0.6299116743
02/24/2023 17:40,0.6282637586
02/24/2023 17:50,0.6295280233
02/24/2023 18:00,0.6285156233
02/24/2023 18:10,0.6297791118
02/24/2023 18:20,0.6287078470
02/24/2023 18:30,0.6267511273
02/24/2023 18:40,0.6278605251
02/24/2023 18:50,0.6267289974
02/24/2023 19:00,0.6281103392
02/24/2023 19:10,0.6254609290
02/24/2023 19:20,0.6223638093
02/24/2023 19:30,0.6226845656
02/24/2023 19:40,0.6257626510
02/24/2023 19:50,0.6260970753
02/24/2023 20:00,0.6238767771
02/24/2023 20:10,0.6272612438
02/24/2023 20:20,0.6244734263
02/24/2023 20:30,0.6218708730
02/24/2023 20:40,0.6262765274
02/24/2023 20:50,0.6255299210
02/24/2023 21:00,0.6120508725
02/24/2023 21:10,0.6107933755
02/24/2023 21:20,0.6130625722
02/24/2023 21:30,0.6171690503
02/24/2023 21:40,0.6081128177
02/24/2023 21:50,0.6081128177
02/24/2023 22:00,0.6011997287
02/24/2023 22:10,0.5895730872
02/24/2023 22:20,0.5895730872
02/24/2023 22:30,0.5934501045
02/24/2023 22:40,0.5894101833
02/24/2023 22:50,0.5920754434
02/24/2023 23:00,0.5943919145
02/24/2023 23:10,0.5924997583
02/24/2023 23:20,0.5847880651
02/24/2023 23:30,0.5847880651
02/24/2023 23:40,0.5858636504
02/24/2023 23:50,0.5791673515
02/25/2023 00:00,0.5791673515
02/25/2023 00:10,0.5725500164
02/25/2023 00:20,0.5725500164
02/25/2023 00:30,0.5700261859
02/25/2023 00:40,0.5758716334
02/25/2023 00:50,0.5758716334
02/25/2023 01:00,0.5734222321
02/25/2023 01:10,0.5555397597
02/25/2023 01:20,0.5578566319
02/25/2023 01:30,0.5542105583
02/25/2023 01:40,0.5569099679
02/25/2023 01:50,0.5531630260
02/25/2023 02:00,0.5524003043
02/25/2023 02:10,0.5539225839
02/25/2023 02:20,0.5565225690
02/25/2023 02:30,0.5589098082
02/25/2023 02:40,0.5590492484
02/25/2023 02:50,0.5581683423
02/25/2023 03:00,0.5581683423
02/25/2023 03:10,0.5509669633
02/25/2023 03:20,0.5509669633
02/25/2023 03:30,0.5522328885
02/25/2023 03:40,0.5522328885
02/25/2023 03:50,0.5529915018
02/25/2023 04:00,0.5634106270
02/25/2023 04:10,0.5634106270
02/25/2023 04:20,0.5629919679
02/25/2023 04:30,0.5661605882
02/25/2023 04:40,0.5625711442
02/25/2023 04:50,0.5655100003
02/25/2023 05:00,0.5650122480
02/25/2023 05:10,0.5663134048
02/25/2023 05:20,0.5628753199
02/25/2023 05:30,0.5621097394
02/25/2023 05:40,0.5636298532
02/25/2023 05:50,0.5612346981
02/25/2023 06:00,0.5636320114
02/25/2023 06:10,0.5575172588
02/25/2023 06:20,0.5575172588
02/25/2023 06:30,0.5569497668
02/25/2023 06:40,0.5595584290
02/25/2023 06:50,0.5595827434
02/25/2023 07:00,0.5612570483
02/25/2023 07:10,0.5593788109
02/25/2023 07:20,0.5594653477
02/25/2023 07:30,0.5634583852
02/25/2023 07:40,0.5641224339
02/25/2023 07:50,0.5627563497
02/25/2023 08:00,0.5636148961
02/25/2023 08:10,0.5633796520
02/25/2023 08:20,0.5597374377
02/25/2023 08:30,0.5582822333
02/25/2023 08:40,0.5590010820
02/25/2023 08:50,0.5550482228
02/25/2023 09:00,0.5576378292
02/25/2023 09:10,0.5584965520
02/25/2023 09:20,0.5570026876
02/25/2023 09:30,0.5542173436
02/25/2023 09:40,0.5545210951
02/25/2023 09:50,0.5541979354
02/25/2023 10:00,0.5528594903
02/25/2023 10:10,0.5510239174
02/25/2023 10:20,0.5523050878
02/25/2023 10:30,0.5503755765
02/25/2023 10:40,0.5477420790
02/25/2023 10:50,0.5475892472
02/25/2023 11:00,0.5484827918
02/25/2023 11:10,0.5482984474
02/25/2023 11:20,0.5519789040
02/25/2023 11:30,0.5517657966
02/25/2023 11:40,0.5523904403
02/25/2023 11:50,0.5492780929
02/25/2023 12:00,0.5483068692
02/25/2023 12:10,0.5485861750
02/25/2023 12:20,0.5484538615
02/25/2023 12:30,0.5487380956
02/25/2023 12:40,0.5437655131
02/25/2023 12:50,0.5456376175
02/25/2023 13:00,0.5489444001
02/25/2023 13:10,0.5503190309
02/25/2023 13:20,0.5502996768
02/25/2023 13:30,0.5471702323
02/25/2023 13:40,0.5493769749
02/25/2023 13:50,0.5503974000
02/25/2023 14:00,0.5460489763
02/25/2023 14:10,0.5493552798
02/25/2023 14:20,0.5459204255
02/25/2023 14:30,0.5452645649
02/25/2023 14:40,0.5487552952
02/25/2023 14:50,0.5499355468
02/25/2023 15:00,0.5475218403
02/25/2023 15:10,0.5434652602
02/25/2023 15:20,0.5434652602
02/25/2023 15:30,0.5436945621
02/25/2023 15:40,0.5433475538
02/25/2023 15:50,0.5481653851
02/25/2023 16:00,0.5484382494
02/25/2023 16:10,0.5492830501
02/25/2023 16:20,0.5494055743
02/25/2023 16:30,0.5509961295
02/25/2023 16:40,0.5505706029
02/25/2023 16:50,0.5475724312
02/25/2023 17:00,0.5476444532
02/25/2023 17:10,0.5486939184
02/25/2023 17:20,0.5471349799
02/25/2023 17:30,0.5466803147
02/25/2023 17:40,0.5426478664
02/25/2023 17:50,0.5480908187
02/25/2023 18:00,0.5487551237
02/25/2023 18:10,0.5487068726
02/25/2023 18:20,0.5485378700
02/25/2023 18:30,0.5450250296
02/25/2023 18:40,0.5450250296
02/25/2023 18:50,0.5464900314
02/25/2023 19:00,0.5471873770
02/25/2023 19:10,0.5497709871
02/25/2023 19:20,0.5471290672
02/25/2023 19:30,0.5481642716
02/25/2023 19:40,0.5504607797
02/25/2023 19:50,0.5482382001
02/25/2023 20:00,0.5466418028
02/25/2023 20:10,0.5481567482
02/25/2023 20:20,0.5485779075
02/25/2023 20:30,0.5485772767
02/25/2023 20:40,0.5471059891
02/25/2023 20:50,0.5472607244
02/25/2023 21:00,0.5484486936
02/25/2023 21:10,0.5476883484
02/25/2023 21:20,0.5523614166
02/25/2023 21:30,0.5502310361
02/25/2023 21:40,0.5503620829
02/25/2023 21:50,0.5503484836
02/25/2023 22:00,0.5514839680
02/25/2023 22:10,0.5499688733
02/25/2023 22:20,0.5518984184
02/25/2023 22:30,0.5499379134
02/25/2023 22:40,0.5494540688
02/25/2023 22:50,0.5494221054
02/25/2023 23:00,0.5493557725
02/25/2023 23:10,0.5473823923
02/25/2023 23:20,0.5522142497
02/25/2023 23:30,0.5494752896
02/25/2023 23:40,0.5490483801
02/25/2023 23:50,0.5481757032
02/26/2023 00:00,0.5491368142
02/26/2023 00:10,0.5543057687
02/26/2023 00:20,0.5564137021
02/26/2023 00:30,0.5583528240
02/26/2023 00:40,0.5579398132
02/26/2023 00:50,0.5579398132
02/26/2023 01:00,0.5564817988
02/26/2023 01:10,0.5564817988
02/26/2023 01:20,0.5564848822
02/26/2023 01:30,0.5566488124
02/26/2023 01:40,0.5503370363
02/26/2023 01:50,0.5503370363
02/26/2023 02:00,0.5509917272
02/26/2023 02:10,0.5558320278
02/26/2023 02:20,0.5558320278
02/26/2023 02:30,0.5539359305
02/26/2023 02:40,0.5539359305
02/26/2023 02:50,0.5463563711
02/26/2023 03:00,0.5463563711
02/26/2023 03:10,0.5450901670
02/26/2023 03:20,0.5448614266
02/26/2023 03:30,0.5447382353
02/26/2023 03:40,0.5425359431
02/26/2023 03:50,0.5429842210
02/26/2023 04:00,0.5438470724
02/26/2023 04:10,0.5441770604
02/26/2023 04:20,0.5439927023
02/26/2023 04:30,0.5279226254
02/26/2023 04:40,0.5268360114
02/26/2023 04:50,0.5222434127
02/26/2023 05:00,0.5222434127
02/26/2023 05:10,0.5188244893
02/26/2023 05:20,0.5205846668
